sample,GPSC
12290_3#37,325
18456_1#30,325
9789_2#88,325
18456_1#29,325
5390_6#11,325
7004_3#54,325
9789_4#44,325
7068_2#54,325
7004_3#8,325
3379_6#10,325
7068_2#8,325
9716_7#59,325
17966_5#65,325
6972_8#15,325
3379_5#5,325
6972_7#77,325
7068_6#78,325
15940_4#26,326
12291_1#36,326
9950_1#59,326
13154_3#55,326
12291_2#8,326
12291_1#8,326
19183_3#125,326
15873_5#57,326
17794_8#18,326
19183_3#116,326
19341_1#33,326
19084_8#64,327
12291_2#58,327
12291_1#58,327
19084_8#38,327
14673_6#13,328
14936_5#9,328
14936_5#26,328
12378_2#32,328
12290_3#4,328
32139_2#330,329
12837_1#42,329
32036_8#203,329
31919_2#43,329
31958_2#286,329
32139_4#180,329
15731_8#86,329
13414_8#9,329
12837_4#84,330
17175_7#9,330
14566_6#90,330
14410_5#17,331
9221_3#51,331
19183_3#179,331
9221_2#2,331
9221_2#4,331
9221_3#66,331
9221_2#33,331
9221_3#50,331
17428_8#98,331
9262_4#19,331
14410_7#68,331
17428_8#30,331
14410_7#57,331
17428_8#95,331
21999_8#158,331
9221_2#30,331
9221_3#49,331
9221_2#32,331
17428_8#20,331
9221_2#31,331
9221_2#1,331
9262_4#18,331
9221_5#17,331
9221_2#3,331
9221_3#52,331
9221_4#84,331
19341_1#136,331
15531_4#5,332
17794_8#185,332
15378_4#67,332
20402_4#37,333
15531_7#13,333
20402_4#105,333
15531_6#91,333
15531_5#57,333
22276_1#55,333
14410_4#26,333
24775_1#318,334
14673_4#95,334
15682_1#7,334
15682_1#68,334
21127_1#111,334
14673_4#87,334
14673_5#5,334
24775_1#242,334
24775_1#252,334
24775_1#262,334
24775_1#340,334
24775_1#343,334
24775_1#348,334
24775_1#88,334
24775_1#241,334
14723_1#48,335
7068_2#37,335
29330_2#300,335
7004_3#37,335
24371_8#74,335
16288_7#45,335
16288_8#28,335
16288_4#26,335
20925_3#92,336
24371_8#135,336
28516_1#303,336
31585_6#205,336
20925_3#10,336
31588_4#18,336
6972_8#16,336
7068_2#29,336
31588_4#91,336
29330_2#47,336
28522_3#93,336
22335_7#9,336
22335_7#98,336
16288_6#30,336
31585_6#195,336
31588_4#23,336
31585_6#377,336
16288_8#84,337
29102_1#239,337
17138_5#31,337
16288_7#13,337
16288_8#45,337
18090_1#62,338
18090_1#71,338
18090_1#131,338
18090_1#64,338
34154_7#17,338
19341_2#97,339
28832_1#125,339
18090_2#62,339
18090_2#74,339
24977_8#160,340
19341_2#114,340
19341_2#112,340
19341_2#113,340
21999_7#140,341
21127_2#44,341
21127_2#189,341
10395_5#61,342
22667_8#9,342
22667_8#2,342
28042_2#201,342
28042_2#366,342
21999_8#147,342
28042_2#354,342
21242_6#33,342
29330_2#235,342
29330_2#275,342
21999_8#146,342
28042_2#337,342
14520_6#46,342
22667_8#8,342
28042_2#370,342
22027_1#25,342
22841_3#133,342
22841_2#175,342
22114_6#37,343
22027_1#103,343
22027_1#53,343
22667_7#150,344
22114_6#20,344
22841_2#153,344
6680_7#12,345
6730_1#11,345
6673_8#2,345
6949_3#19,346
7011_3#17,346
6938_5#24,346
11511_8#94,348
13154_2#82,348
19084_7#84,348
19084_7#174,350
12291_2#13,350
12291_1#13,350
12291_3#32,351
12291_1#62,351
14412_1#66,352
32139_3#376,352
31919_2#331,352
12291_6#20,352
4370_1#4,353
7068_2#5,353
12378_2#64,353
17870_8#96,353
17870_7#127,353
7004_3#5,353
32139_2#342,354
12837_3#37,354
12837_1#56,354
32139_3#172,354
28516_1#87,355
17150_4#8,355
28177_3#180,355
28516_1#57,355
28420_2#221,355
28177_3#107,355
12837_1#71,355
28177_3#5,355
31958_2#128,355
28516_1#338,355
28516_1#256,355
28516_1#109,355
28420_2#306,355
28177_3#377,355
28177_3#114,355
31664_1#232,355
28516_1#164,355
28420_2#59,355
28177_3#186,355
28516_1#124,355
28177_3#334,355
28516_1#110,355
28177_3#206,355
13415_8#62,356
32139_3#196,356
12837_2#32,356
31958_2#199,356
13091_6#13,357
13091_6#41,357
32139_2#142,358
15841_2#78,358
32139_2#301,358
32139_2#168,358
13415_4#55,358
32139_2#108,358
31919_2#109,358
32139_2#325,358
19341_3#158,359
22276_1#64,359
19341_3#184,359
14520_5#16,359
14520_4#28,359
19341_3#179,359
14520_6#17,360
14913_7#29,360
14520_6#76,361
16288_3#2,361
24371_8#50,361
29330_2#150,361
24371_8#112,361
14723_1#25,361
14723_1#20,361
24371_8#55,361
24497_7#12,361
29330_2#142,361
24371_8#110,361
24497_7#79,361
23164_8#166,363
15873_8#17,363
15940_3#31,363
15940_7#58,363
23430_2#186,363
23204_4#165,363
24820_2#82,363
15940_6#73,363
15940_3#21,363
23204_4#107,363
23430_2#107,363
15608_4#61,363
24820_2#48,363
14673_1#56,363
31588_4#233,364
28522_3#349,364
28522_3#12,364
14673_4#78,364
16043_2#68,364
14913_6#73,365
21053_8#144,365
21127_1#47,365
31537_1#213,365
6972_7#95,366
15378_4#38,366
14936_6#76,366
28516_1#292,367
15531_2#54,367
15378_4#63,367
15608_3#30,370
15608_4#5,370
20925_3#4,371
16288_3#43,371
22335_7#73,371
29102_1#116,372
29102_1#234,372
28832_1#258,372
16288_4#19,372
16288_6#68,372
28832_1#4,372
29102_1#83,372
29102_1#148,372
28832_1#96,372
28832_1#101,372
29102_1#229,372
16288_5#83,373
16288_4#57,373
16288_4#81,374
16288_5#78,374
29330_2#354,375
29330_2#339,375
29330_2#279,375
29330_2#323,375
28522_3#68,375
29330_2#209,375
24497_7#36,375
29102_1#316,375
24371_8#317,375
16288_6#40,375
28832_1#360,375
29330_2#243,375
16288_8#83,375
24371_8#111,375
29330_2#286,375
29330_2#292,375
24371_8#45,375
29330_2#188,375
29330_2#36,375
29102_1#289,375
28177_3#29,376
24497_7#70,376
28177_3#24,376
29330_2#269,376
16288_6#47,376
29330_2#197,376
29330_2#40,376
28516_1#283,376
29330_2#79,376
28832_1#88,376
29330_2#24,376
22335_8#55,376
29330_2#229,376
29102_1#308,376
29594_2#164,376
22335_7#129,376
31588_4#162,376
29330_2#283,376
29330_2#296,376
29330_2#132,376
28420_2#205,376
34154_7#193,376
29330_2#3,376
29330_2#128,376
28832_1#69,376
28177_3#141,376
29330_2#184,376
28516_1#165,376
28516_1#53,376
29594_2#1,376
22335_8#47,376
29102_1#123,376
29330_2#148,376
28177_3#304,376
28177_3#64,376
22335_8#15,376
28516_1#72,376
24371_8#131,376
29330_2#353,376
28516_1#159,376
28516_1#156,376
29330_2#310,376
29330_2#192,376
29330_2#124,376
29330_2#136,376
29330_2#277,376
21242_6#79,376
29330_2#357,376
29330_2#308,376
29330_2#56,376
29330_2#72,376
28516_1#309,376
29330_2#34,376
29330_2#319,376
21242_6#58,376
29330_2#76,376
28157_4#366,376
29330_2#239,376
29330_2#383,376
29330_2#325,376
29330_2#44,376
28516_1#171,376
29330_2#96,376
24371_8#300,376
28522_3#319,376
29330_2#315,376
29330_2#112,376
29330_2#120,376
29330_2#304,376
28832_1#236,376
22335_7#40,376
28516_1#212,376
29330_2#267,376
29102_1#240,376
29330_2#333,376
29330_2#349,376
21242_6#16,376
29330_2#253,376
29330_2#52,376
29330_2#375,376
6472_5#19,376
29330_2#327,376
28177_3#104,376
21242_6#66,376
28516_1#233,376
17794_7#108,377
21485_1#34,377
21485_1#121,377
17428_8#140,377
21946_6#340,378
17794_8#142,378
31958_2#349,379
17870_8#114,379
9716_7#35,379
17870_7#147,379
18090_2#1,381
24977_8#106,381
24977_8#107,381
11860_8#33,381
29102_1#190,382
29102_1#120,382
29102_1#144,382
21127_2#145,382
28832_1#113,382
29102_1#159,382
29102_1#244,382
29102_1#129,382
29102_1#111,382
29102_1#168,382
28832_1#308,382
19646_1#102,382
18090_2#142,382
23204_4#136,383
22114_6#35,383
23204_4#30,383
28042_2#77,383
18090_2#97,383
23430_3#182,383
19084_7#27,384
22114_6#77,384
19084_7#32,385
22841_4#13,385
24861_1#181,386
24775_1#41,386
24861_1#53,386
19084_8#101,386
21999_7#123,386
24861_1#257,386
24861_1#82,386
19183_3#88,388
19183_3#80,388
24977_8#87,389
24977_8#152,389
24977_8#60,389
24977_8#54,389
19341_3#75,389
19341_3#9,389
15608_5#3,390
21053_8#151,390
11860_8#47,390
15682_3#13,391
15682_3#78,391
24775_1#148,391
21999_8#92,391
15191_5#45,391
15682_3#45,391
21127_1#181,391
21999_7#96,392
21127_2#134,392
21999_8#30,393
21999_7#163,393
21999_8#64,394
24775_1#150,394
21999_8#84,394
21127_2#151,394
22841_4#18,395
22027_1#38,395
22841_2#160,396
22841_1#177,396
7622_2#47,397
5756_7#9,397
23204_4#61,397
7622_3#78,397
6259_7#19,398
29102_1#63,398
6593_4#6,398
28042_2#200,400
23430_2#179,400
6805_5#24,400
6755_2#1,400
6631_2#16,400
6730_7#16,401
6673_8#8,401
6641_6#8,401
6631_1#24,401
6631_7#6,401
6631_3#12,401
6664_1#14,402
6730_3#2,402
6731_4#23,403
6714_7#10,403
6805_4#1,404
6755_2#5,404
6823_4#8,405
6983_8#94,405
7011_5#7,406
6972_2#22,406
20402_4#151,407
10395_5#18,407
20402_4#120,407
32139_2#181,408
10395_5#25,408
31585_6#86,408
20402_4#109,408
10395_5#40,409
28042_2#349,410
21485_1#161,410
10395_5#54,410
21999_8#174,410
23430_1#166,410
28042_2#172,410
28042_2#173,410
21127_1#154,411
10395_5#55,411
19084_7#5,411
11658_1#89,413
13091_6#19,414
11679_1#83,414
12290_3#2,415
21053_8#84,415
12291_1#71,416
12291_2#71,416
19084_8#116,416
12291_1#16,416
12291_2#79,417
12291_1#79,417
24861_1#320,419
12291_3#47,419
31919_2#299,420
12837_1#59,420
12837_2#10,421
31919_2#174,422
12837_2#40,422
12837_2#83,423
12837_3#13,424
12837_4#74,425
31919_2#92,425
32139_2#271,425
13154_4#4,426
13414_2#70,427
13415_4#13,428
13415_4#95,429
13415_6#1,430
13710_2#39,431
14257_1#50,432
14410_6#68,433
14410_6#74,434
9221_3#3,434
9221_3#7,434
9221_3#8,434
9221_3#9,434
9221_3#10,434
9221_3#1,434
9221_3#4,434
9221_3#6,434
15873_4#44,434
9221_3#2,434
15277_1#32,435
14410_7#41,435
14410_7#55,436
20402_4#122,436
14410_7#80,437
21485_1#67,437
21523_1#5,437
14520_4#45,438
14520_6#13,439
21127_1#156,440
14520_6#21,440
14520_6#24,441
22027_1#16,441
17428_8#97,442
10395_5#24,442
10395_5#27,442
14520_6#33,442
14520_6#39,443
14520_7#44,444
14723_1#35,445
31585_6#373,445
22335_8#50,445
31588_4#379,445
29102_1#210,445
14555_3#68,445
32139_4#176,445
34154_7#319,445
31588_4#74,445
14555_4#13,446
14555_4#27,447
14566_4#94,448
14566_5#8,449
14673_4#24,451
31958_2#137,452
14723_2#31,452
14723_2#37,453
14723_2#4,454
24371_8#245,454
28177_3#311,455
14723_4#16,455
28177_3#162,455
14913_2#94,456
14913_4#24,457
19341_3#134,457
14913_7#88,458
20925_3#90,459
20925_3#82,459
14936_4#74,459
22335_8#79,459
14936_5#67,460
15841_6#42,461
15277_3#68,461
15378_2#47,462
15531_6#81,463
15531_7#18,464
15608_4#9,465
15731_8#50,466
15841_4#75,467
15841_5#8,468
15873_1#34,469
15874_1#89,470
15995_1#87,471
15995_2#179,473
25580_7#56,473
16043_2#67,474
19646_1#44,474
19646_1#76,474
16043_2#77,475
16043_2#84,477
29330_2#116,478
24497_7#34,478
24497_7#53,478
29330_2#111,478
24497_7#123,478
31588_4#285,478
16288_3#64,478
29330_2#359,478
24497_7#25,478
29102_1#297,479
29594_2#168,479
29594_2#169,479
16288_3#71,479
15277_1#40,480
16288_3#79,480
16288_4#44,481
14723_3#42,481
29594_2#161,482
29330_2#58,482
29330_2#92,482
29339_1#6,482
29330_2#249,482
29330_2#345,482
29330_2#212,482
29330_2#363,482
29330_2#208,482
24497_7#128,482
22335_7#109,482
29102_1#89,482
22335_7#113,482
29330_2#351,482
29330_2#113,482
29330_2#271,482
29594_2#110,482
16288_4#45,482
29330_2#15,482
29330_2#64,482
24371_8#252,482
22335_7#157,482
24497_7#112,482
29330_2#30,482
29330_2#168,482
22335_8#84,482
29330_2#251,482
24371_8#251,482
29330_2#183,482
29330_2#257,482
29330_2#147,482
29330_2#355,482
22335_7#137,482
22335_8#83,482
29330_2#369,482
29102_1#135,482
29330_2#263,482
14723_1#42,482
29330_2#306,482
24371_8#231,482
28042_2#292,482
29330_2#227,482
29330_2#86,482
22335_8#41,482
29330_2#28,482
29330_2#302,482
29330_2#317,482
29330_2#32,482
29330_2#261,482
24497_7#132,482
29330_2#115,482
24371_8#235,482
29330_2#20,482
29330_2#294,482
29330_2#48,482
16288_4#80,483
16288_5#24,484
21242_6#19,485
24371_8#275,485
24371_8#202,485
29102_1#150,485
24497_7#122,485
16288_5#29,485
28832_1#157,485
29102_1#276,485
22335_7#120,485
29102_1#182,485
28832_1#313,485
24497_7#107,485
24371_8#299,485
24371_8#288,485
24497_7#139,485
29330_2#85,485
16288_6#22,486
24371_8#195,486
22335_7#143,486
16288_6#23,487
22335_7#144,487
16288_6#7,488
28832_1#379,488
22335_7#3,488
16288_6#72,489
16288_7#2,490
28832_1#280,490
29102_1#220,492
16288_7#55,492
29102_1#273,492
28832_1#49,492
16288_7#61,493
24371_8#52,494
24497_7#102,494
16288_7#68,494
9803_8#70,495
31588_4#375,495
31588_4#289,495
31588_4#294,495
31588_4#334,495
24861_1#272,495
16288_7#79,495
24775_1#222,495
28042_2#371,495
24861_1#286,495
20925_3#17,495
23430_3#36,495
16288_8#20,496
31588_4#225,496
24775_1#221,496
31585_6#310,496
31585_6#259,496
31664_1#66,497
16288_8#23,497
22335_8#70,497
14723_1#39,497
29102_1#25,497
29102_1#50,497
31585_6#168,498
28042_2#182,498
28832_1#141,498
31588_4#306,498
16288_8#25,498
16288_8#29,499
31588_4#66,500
29102_1#197,500
16288_8#39,500
21242_6#32,500
16288_8#40,501
16288_8#58,502
16453_2#55,503
17059_7#81,504
17059_8#84,505
17138_3#48,506
17138_3#70,506
17138_5#21,507
22335_8#71,507
22335_8#10,507
24497_7#64,507
17138_5#35,508
29102_1#104,508
28832_1#270,508
24775_1#225,509
28522_3#226,509
17138_5#43,509
24861_1#273,509
24861_1#274,509
29102_1#165,509
28832_1#57,509
17138_5#48,510
17138_5#49,511
13682_1#9,511
13682_2#9,511
14937_1#22,511
29339_1#42,511
32139_3#225,512
17150_4#56,512
17150_4#72,513
17150_5#52,514
17150_6#23,515
17428_8#149,516
21523_1#154,516
17794_7#27,517
17794_8#145,518
28042_2#115,519
28042_2#256,519
23430_3#121,519
23430_2#74,519
17794_8#154,519
17794_8#37,520
9262_3#88,520
9262_4#87,520
9262_3#55,520
9262_3#56,520
20402_4#179,520
17794_8#122,520
9262_3#58,520
21523_1#56,520
9262_4#89,520
9221_4#80,520
21999_5#61,520
21485_1#12,520
17794_8#58,521
28420_2#236,522
17794_8#68,522
28420_3#62,522
17870_7#141,523
17870_7#143,523
17870_8#147,525
17966_5#78,527
18090_1#110,528
18090_1#188,529
18090_1#68,530
18090_1#73,531
18090_1#76,532
18090_2#100,533
18090_2#117,534
4353_2#6,535
18456_1#118,535
21242_6#91,536
18456_1#172,536
21242_6#89,536
15531_3#15,536
18456_1#31,537
18456_1#52,538
6972_8#25,538
28177_3#373,539
28420_2#290,539
25052_8#18,539
32640_3#286,539
28516_1#377,539
28516_1#236,539
25052_8#12,539
28516_1#167,539
28516_1#225,539
18456_1#74,539
28516_1#226,539
28516_1#216,539
28516_1#20,539
28516_1#222,539
28516_1#28,539
31664_1#381,539
28516_1#275,539
28516_1#190,539
28177_3#22,539
28516_1#376,539
28516_1#300,539
28177_3#327,539
3850_8#9,540
18456_1#95,540
7068_2#18,540
9789_5#11,540
2956_2#9,540
24936_1#25,540
15277_1#30,540
4948_1#7,540
28420_2#144,540
4948_3#7,540
7004_3#18,540
19084_7#107,541
19084_7#126,542
19084_7#36,543
19084_7#50,544
34154_7#257,544
24820_2#257,545
19084_7#79,545
4311_8#11,546
4311_8#8,546
19084_8#103,546
19084_8#51,547
19084_8#61,548
19084_8#76,549
19341_3#178,550
19183_3#6,550
19341_2#130,551
19341_3#120,552
19341_3#39,553
24977_8#222,554
19341_3#55,554
19341_3#78,555
19341_3#92,556
20925_3#14,557
29330_2#256,559
29330_2#361,559
29330_2#331,559
22335_7#103,559
20925_3#2,559
22335_7#108,559
22335_7#130,559
22335_7#96,559
20925_3#41,561
15608_5#66,561
20925_3#53,562
28522_3#270,564
20925_3#80,564
24371_8#14,565
24371_8#159,565
24371_8#75,565
24371_8#78,565
31585_6#172,565
31588_4#183,565
19341_3#154,565
31664_1#70,565
28516_1#365,565
20957_7#132,565
24371_8#122,565
21242_6#54,565
21053_8#127,566
21053_8#149,567
21053_8#153,568
21053_8#162,569
21053_8#172,570
21127_1#165,571
21127_1#5,572
21127_2#26,573
21999_7#109,574
21999_8#70,574
24775_1#177,574
21999_7#130,575
24775_1#169,576
21999_8#21,576
21999_8#29,577
7068_6#85,579
7068_6#86,579
6578_5#7,579
7068_6#87,579
9789_3#70,579
22114_6#56,580
22114_6#76,581
15608_5#8,581
22027_1#120,582
22667_7#175,583
28177_3#249,584
28177_3#305,584
28516_1#48,584
28177_3#262,584
28177_3#370,584
22841_4#145,584
19341_3#153,584
28177_3#135,584
28516_1#141,584
14723_3#16,585
9950_1#36,585
9950_1#77,585
22841_3#84,585
19084_8#122,585
9950_1#74,585
22841_3#110,586
23164_8#130,587
21903_8#95,588
21946_6#261,589
22695_3#204,590
31537_1#365,591
15682_8#16,591
11860_5#19,591
11860_6#83,592
11860_7#14,593
11861_1#47,594
24775_1#246,595
24775_1#331,595
24775_1#342,595
24775_1#278,595
24775_1#327,595
24775_1#355,595
24775_1#313,595
24936_1#23,595
24936_1#22,595
11861_2#71,595
11861_3#2,596
10050_2#45,598
18090_1#23,598
18623_5#54,598
6999_4#13,601
6259_5#19,602
6259_5#1,603
6259_7#15,604
6631_3#9,605
6641_6#4,606
6751_2#17,607
6649_7#17,607
7011_5#1,608
6730_7#17,608
6972_3#5,608
6730_7#7,609
6807_3#15,611
6823_4#5,612
6823_7#5,613
6840_3#21,614
6841_7#15,615
6710_5#15,615
29102_1#171,616
6631_7#16,616
6841_7#2,616
6972_4#10,617
7011_6#16,618
6486_8#9,619
6512_2#10,620
29102_1#218,620
12448_8#68,622
12448_8#34,622
12448_8#43,622
12448_8#11,622
12378_4#55,622
12448_8#47,622
12448_8#38,622
12448_8#28,622
12448_8#27,622
12448_8#14,622
12448_8#49,622
12448_8#60,622
12448_8#32,622
12448_8#75,622
12448_8#61,622
12448_8#4,622
7553_6#29,622
12448_8#10,622
12448_8#52,622
12378_4#51,622
12448_8#74,622
12448_8#29,622
12378_4#48,622
12448_8#17,622
12448_8#71,622
12448_8#40,622
12448_8#46,622
12378_4#58,622
12378_4#60,622
12448_8#2,622
12448_8#33,622
7553_6#30,622
12448_8#73,622
12448_8#12,622
7553_6#28,622
12378_4#65,622
12378_4#59,622
12448_8#25,622
12448_8#62,622
12448_8#22,622
12448_8#15,622
12378_4#61,622
12448_8#72,622
12378_4#52,622
12448_8#64,622
12448_8#65,622
12448_8#67,622
12448_8#69,622
7553_6#27,622
12448_8#55,622
12448_8#5,622
12448_8#30,622
12448_8#48,622
12378_4#57,622
12448_8#45,622
12448_8#31,622
12448_8#37,622
12448_8#19,622
12448_8#66,622
12448_8#36,622
12448_8#1,622
12448_8#57,622
12378_4#53,622
12448_8#63,622
12448_8#54,622
12378_4#56,622
12448_8#44,622
12448_8#56,622
12378_4#64,622
12448_8#58,622
12378_4#47,622
12448_8#21,622
12378_4#54,622
12448_8#41,622
12448_8#3,622
12448_8#6,622
12378_4#63,622
12378_4#67,622
12448_8#23,622
12448_8#35,622
12448_8#18,622
12448_8#24,622
12448_8#8,622
12378_4#50,622
12378_4#62,622
12378_4#66,622
12448_8#7,622
12448_8#26,622
12378_4#49,622
12448_8#9,622
12448_8#50,622
12448_8#59,622
12448_8#20,622
12448_8#70,622
12448_8#39,622
12448_8#51,622
12448_8#13,622
12448_8#42,622
12448_8#16,622
12448_8#53,622
23430_2#61,623
23204_4#78,623
24820_2#103,623
24276_2#139,623
23430_1#93,623
23430_3#13,623
23430_2#138,623
23430_3#52,623
23430_3#56,623
28042_2#228,623
23164_8#163,623
23430_1#140,623
28042_2#192,623
24820_2#27,623
23430_3#104,623
23204_4#161,623
23430_2#37,623
23430_2#57,623
24820_2#110,623
24820_2#56,623
23430_2#103,623
23430_4#55,623
23430_4#28,623
23204_4#171,623
23430_4#57,623
23430_2#150,623
23204_4#90,623
23430_3#176,623
23430_2#156,623
23430_3#31,623
23430_1#108,623
28042_2#188,623
23430_1#97,623
23204_4#82,623
23430_3#141,623
23430_3#65,623
23204_4#77,623
23204_4#131,623
24820_2#34,623
28042_2#184,623
23430_2#12,623
23204_4#133,623
28042_2#139,623
24820_2#15,623
24820_2#109,623
23430_3#77,623
24820_2#16,623
24820_2#67,623
23430_2#158,623
23430_2#163,623
24820_2#101,623
24820_2#105,623
23430_2#99,623
23430_2#80,623
23204_4#120,623
23204_4#137,623
23430_1#148,623
23430_3#171,623
23204_4#115,623
23430_2#42,623
23430_3#79,623
23204_4#116,623
23204_4#25,623
23430_1#188,623
23164_8#165,623
23430_3#117,623
23430_3#10,623
23430_3#113,623
23430_3#158,623
23430_3#72,623
23430_4#5,623
23430_3#68,623
24820_2#77,623
23430_3#1,623
23430_1#117,623
23430_4#17,623
15682_4#41,624
23204_4#157,624
23204_4#185,624
23430_3#178,624
23430_2#105,624
15682_4#29,624
24820_2#114,624
28042_2#176,624
23430_2#174,624
23430_1#131,624
23430_1#60,624
23430_2#113,624
23430_2#93,624
24820_2#85,624
23430_3#125,624
23430_1#63,624
23430_2#120,624
23430_2#100,624
23430_1#100,624
23430_1#138,624
23204_4#125,624
23430_3#175,624
23430_2#70,624
23204_4#60,624
24820_2#94,624
23204_4#6,624
23430_3#35,624
23430_1#130,624
23430_4#39,624
28042_2#220,624
23204_4#51,624
23430_3#123,624
23430_1#177,624
23430_3#67,624
23430_1#126,624
23430_1#76,624
23430_3#181,624
23204_4#163,624
23430_3#142,624
24276_2#136,624
23204_4#109,624
23430_2#76,624
23430_3#63,624
23430_3#11,624
24820_2#124,624
28042_2#127,624
23204_4#33,624
23204_4#1,624
23204_4#63,624
23430_1#70,624
23430_2#44,624
24820_2#88,624
23204_4#69,624
24820_2#57,624
23430_2#6,624
24820_2#73,624
23430_2#77,624
23430_3#165,624
23430_4#51,624
23430_2#36,624
23430_1#15,624
23430_3#160,625
23430_4#88,625
24276_2#135,625
23204_4#80,625
23430_1#103,625
24820_2#74,625
23204_4#129,625
23430_1#115,625
23430_3#66,625
23430_4#48,625
23430_1#155,625
23430_2#111,625
23204_4#98,625
23430_2#171,625
23430_1#127,625
23430_1#22,625
23430_3#80,625
23430_4#52,625
23204_4#177,625
23430_1#181,625
23204_4#149,625
24820_2#66,625
23164_8#155,625
23430_2#46,625
23430_3#150,625
23204_4#160,625
28042_2#212,625
23430_3#53,625
28042_2#151,625
23430_2#161,625
23204_4#151,625
23430_2#145,625
23430_2#115,625
23430_2#102,625
23430_1#168,625
23430_1#169,625
24820_2#96,625
23430_1#119,626
23430_3#146,626
23430_4#8,626
23430_4#33,626
23430_1#116,626
23430_2#134,626
23430_1#69,626
23430_3#184,626
23430_4#66,626
24820_2#81,626
24820_2#69,626
23430_4#36,626
23430_2#144,626
24820_2#91,626
23430_2#124,626
24820_2#46,626
24820_2#36,626
23430_4#46,626
23430_3#76,626
28042_2#248,626
23430_4#16,626
23430_2#127,626
23430_2#142,626
23204_4#111,626
23430_1#99,626
23430_4#50,626
23430_4#71,626
23430_1#184,626
23430_1#176,626
23430_3#177,626
23430_3#93,626
23430_4#7,626
22667_8#37,627
28042_2#160,627
28042_2#241,627
28042_2#245,627
22667_8#35,627
22667_8#33,627
22027_1#6,627
22667_8#19,627
28042_2#116,627
28042_2#152,627
21999_8#156,627
28042_2#120,627
21999_8#170,627
22027_1#8,627
22667_8#20,627
22667_8#13,627
21999_8#161,627
28042_2#148,627
22667_8#31,627
28042_2#309,627
22667_8#23,627
28042_2#229,627
28042_2#42,627
22667_8#16,627
21999_8#134,627
23204_4#7,628
24276_2#140,628
23204_4#178,628
23430_3#54,628
23204_4#181,628
28042_2#236,628
23430_1#172,628
23430_4#22,628
23430_2#43,628
23430_1#164,628
23204_4#190,628
24820_2#108,628
23430_3#98,628
23430_1#161,628
23430_1#162,628
23204_4#73,628
24820_2#39,628
23430_2#67,628
23430_2#58,628
23430_4#15,628
23430_2#35,628
23430_1#1,628
14520_8#28,629
13091_2#63,629
16404_8#7,629
16404_8#88,629
17262_1#12,629
14723_1#7,629
31588_4#206,629
13091_2#56,629
16404_7#85,629
14520_8#15,629
17794_5#83,629
10868_6#80,629
12082_1#45,629
13091_2#80,629
15191_8#47,629
16934_1#60,629
10868_5#34,629
16399_8#51,629
18787_3#36,629
11860_1#67,629
15940_7#89,630
15940_2#6,630
15940_3#43,630
15874_8#60,630
15873_6#32,630
15940_3#42,630
15940_4#79,630
15873_6#86,630
15940_7#59,630
15940_4#43,630
15940_2#9,630
15940_3#71,630
15940_7#57,630
15940_5#47,630
15940_3#23,630
8016_3#6,631
8016_3#5,631
8016_3#8,631
8016_3#67,631
5349_3#12,631
8016_3#39,631
8016_3#10,631
8016_3#13,631
8016_3#7,631
8016_3#46,631
8016_3#71,631
5392_2#12,631
31588_4#88,631
8016_3#12,631
8016_3#94,631
8016_3#9,631
8016_3#43,631
8016_3#11,631
13091_3#7,632
11826_4#16,632
14520_8#32,632
12274_5#50,632
12378_4#2,632
12378_4#4,632
13091_3#69,632
13091_4#88,632
13091_3#61,632
13091_4#87,632
12274_4#90,632
12299_2#24,632
11826_3#64,632
15191_5#44,632
15873_7#77,633
10754X43_140620_D00294_0106_AC4FB4ANXX_5,633
15873_7#76,633
15940_4#49,633
15873_6#2,633
15940_5#1,633
15873_7#82,633
19084_8#91,633
15940_2#65,633
15873_7#46,633
15873_7#74,633
15874_8#75,633
15874_8#38,634
15940_4#18,634
15874_8#27,634
15873_7#42,634
15873_7#36,634
15873_6#34,634
15940_5#14,634
15873_7#43,634
6259_5#4,634
15940_7#82,634
15940_3#30,634
24775_1#280,635
24775_1#299,635
24775_1#282,635
24775_1#298,635
24775_1#300,635
24775_1#288,635
24775_1#260,635
24936_1#40,635
24775_1#256,635
24936_1#42,635
24936_1#41,635
24775_1#292,635
15940_2#67,636
15940_6#28,636
15940_2#32,636
24371_8#86,636
15940_6#31,636
15873_7#26,636
15940_6#55,636
15940_1#1,636
15873_7#85,636
15873_7#31,636
23430_3#151,637
23430_1#94,637
23204_4#113,637
23204_4#192,637
24820_2#65,637
23430_2#160,637
23430_3#105,637
23204_4#119,637
23430_1#21,637
19646_1#1,638
19183_3#134,638
17794_7#141,638
17794_7#151,638
9262_3#85,638
9262_3#86,638
15873_5#53,638
9262_3#18,638
24775_1#212,639
24775_1#217,639
24861_1#282,639
22335_7#105,639
24861_1#281,639
22335_7#127,639
22335_7#149,639
24775_1#219,639
24775_1#328,640
24936_1#20,640
24775_1#329,640
24936_1#48,640
24775_1#344,640
24775_1#333,640
24775_1#301,640
24936_1#39,640
24861_1#267,641
24775_1#227,641
24775_1#206,641
28042_2#239,641
29594_2#159,641
24861_1#278,641
24775_1#223,641
24861_1#271,641
21242_6#10,642
21242_6#78,642
21242_6#93,642
29330_2#189,642
34154_7#129,642
34154_7#315,642
21242_6#53,642
21242_6#88,642
22335_8#85,642
24861_1#293,642
34154_7#373,642
34154_7#278,642
34154_7#208,642
29594_2#173,642
